"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"103028","4","3","-1","5","47993","7","0"
"103029","4","3","-1","5","48050","7","0"
"103030","4","3","-1","5","48608","7","0"
"103031","4","3","-1","5","48672","8","0"
"103032","4","3","-1","8","48675","8","0"
"103033","4","3","-1","5","48370","8","0"
"103034","4","3","-1","5","48364","8","0"
"103035","4","3","-1","5","48325","9","0"
"103036","4","3","-1","5","48326","9","0"
"103037","4","3","-1","5","48315","9","0"
"103038","4","3","-1","5","48670","9","0"
"103039","4","3","-1","5","48034","10","0"
"103040","4","3","-1","5","48914","10","0"
"103041","4","3","-1","5","48919","10","0"
"103042","4","3","-1","5","48060","10","0"
"103043","4","4","-1","4","43886","1","0"
"103044","4","4","-1","4","45782","1","0"
"103045","4","4","-1","4","48022","1","0"
"103046","4","4","-1","4","48033","1","0"
"103047","4","4","-1","6","50016","3","0"
"103048","4","4","-1","6","50017","3","0"
"103049","4","4","-1","6","50015","3","0"
"103050","4","4","-1","1","50003","3","0"
"103051","4","4","-1","1","48015","5","0"
"103052","4","4","-1","1","48016","5","0"
"103053","4","4","-1","1","48927","5","0"
"103054","4","4","-1","1","48928","5","0"
"103055","4","4","-1","1","48660","6","0"
"103056","4","4","-1","1","48661","6","0"
"103057","4","4","-1","1","48355","6","0"
"103058","4","4","-1","1","48360","6","0"
"103059","4","4","-1","6","47988","7","0"
"103060","4","4","-1","-1","47991","7","0"
"103061","4","4","-1","6","48043","7","0"
"103062","4","4","-1","6","48045","7","0"
"103063","4","4","-1","1","48663","8","0"
"103064","4","4","-1","1","48669","8","0"
"103065","4","4","-1","1","48366","8","0"
"103066","4","4","-1","1","48372","8","0"
"103067","4","4","-1","6","48313","9","0"
"103068","4","4","-1","6","48312","9","0"
"103069","4","4","-1","6","48314","9","0"
"103070","4","4","-1","6","48347","9","0"
"103071","4","4","-1","1","48032","10","0"
"103072","4","4","-1","1","48905","10","0"
"103073","4","4","-1","1","48926","10","0"
"103074","4","4","-1","1","48640","10","0"
"103075","4","1","-1","7","43891","1","0"
"103076","4","1","-1","7","50005","1","0"
"103077","4","1","-1","7","50007","1","0"
"103078","4","1","-1","7","50008","1","0"
"103079","4","1","-1","7","50010","3","0"
"103080","4","1","-1","7","50011","3","0"
"103081","4","1","-1","7","45676","3","0"
"103082","4","1","-1","7","45126","3","0"
"103083","4","1","-1","7","49954","20","0"
"103084","4","1","-1","7","49963","20","0"
"103085","4","1","-1","7","49958","20","0"
"103086","4","1","-1","7","48300","20","0"
"103087","4","1","-1","7","48359","6","0"
"103088","4","1","-1","7","48354","6","0"
"103089","4","1","-1","7","47412","6","0"
"103090","4","1","-1","7","47421","6","0"
"103091","4","1","-1","7","49955","7","0"
"103092","4","1","-1","7","49964","7","0"
"103093","4","1","-1","7","49959","7","0"
"103094","4","1","-1","7","45218","7","0"
"103095","4","1","-1","7","48368","8","0"
"103096","4","1","-1","7","48371","8","0"
"103097","4","1","-1","7","48365","8","0"
"103098","4","1","-1","7","47414","8","0"
"103099","4","1","-1","7","48687","9","0"
"103100","4","1","-1","7","48690","9","0"
"103101","4","1","-1","7","45745","9","0"
"103102","4","1","-1","7","45743","9","0"
"103103","4","1","-1","7","48920","10","0"
"103104","4","1","-1","7","48618","10","0"
"103105","4","1","-1","7","49960","10","0"
"103106","4","1","-1","7","49957","10","0"
"103107","4","2","-1","8","48601","1","0"
"103108","4","2","-1","8","48602","1","0"
"103109","4","2","-1","8","48739","1","0"
"103110","4","2","-1","8","52634","1","0"
"103111","4","2","-1","8","48598","3","0"
"103112","4","2","-1","8","45436","3","0"
"103113","4","2","-1","8","45667","3","0"
"103114","4","2","-1","8","46944","3","0"
"103115","4","2","-1","8","48054","20","0"
"103116","4","2","-1","8","48055","20","0"
"103117","4","2","-1","8","49968","20","0"
"103118","4","2","-1","8","48599","20","0"
"103119","4","2","-1","8","47409","6","0"
"103120","4","2","-1","8","47900","6","0"
"103121","4","2","-1","8","45245","6","0"
"103122","4","2","-1","8","45244","6","0"
"103123","4","2","-1","8","45428","7","0"
"103124","4","2","-1","8","45665","7","0"
"103125","4","2","-1","8","45666","7","0"
"103126","4","2","-1","8","46946","7","0"
"103127","4","2","-1","8","48369","8","0"
"103128","4","2","-1","8","47428","8","0"
"103129","4","2","-1","8","47403","8","0"
"103130","4","2","-1","8","45238","8","0"
"103131","4","2","-1","8","48682","9","0"
"103132","4","2","-1","8","45746","9","0"
"103133","4","2","-1","8","45753","9","0"
"103134","4","2","-1","8","47436","9","0"
"103135","4","2","-1","8","49965","10","0"
"103136","4","2","-1","8","48039","10","0"
"103137","4","2","-1","8","45426","10","0"
"103138","4","2","-1","8","45664","10","0"
"103139","4","3","-1","5","45783","1","0"
"103140","4","3","-1","5","48606","1","0"
"103141","4","3","-1","5","48613","1","0"
"103142","4","3","-1","5","48614","1","0"
"103143","4","3","-1","5","45682","3","0"
"103144","4","3","-1","5","45672","3","0"
"103145","4","3","-1","5","46881","3","0"
"103146","4","3","-1","5","46890","3","0"
"103147","4","3","-1","5","48604","20","0"
"103148","4","3","-1","5","49969","20","0"
"103149","4","3","-1","5","46356","20","0"
"103150","4","3","-1","5","45807","20","0"
"103151","4","3","-1","5","47406","6","0"
"103152","4","3","-1","5","47419","6","0"
"103153","4","3","-1","5","45247","6","0"
"103154","4","3","-1","5","45765","6","0"
"103155","4","3","-1","5","48615","7","0"
"103156","4","3","-1","5","45681","7","0"
"103157","4","3","-1","5","45671","7","0"
"103158","4","3","-1","5","46882","7","0"
"103159","4","3","-1","5","47408","8","0"
"103160","4","3","-1","5","47420","8","0"
"103161","4","3","-1","5","45240","8","0"
"103162","4","3","-1","5","45239","8","0"
"103163","4","3","-1","5","48673","9","0"
"103164","4","3","-1","5","45744","9","0"
"103165","4","3","-1","5","45750","9","0"
"103166","4","3","-1","5","45358","9","0"
"103167","4","3","-1","5","48605","10","0"
"103168","4","3","-1","5","48611","10","0"
"103169","4","3","-1","5","48037","10","0"
"103170","4","3","-1","5","45679","10","0"
"103171","4","4","-1","-1","48058","1","0"
"103172","4","4","-1","-1","48057","1","0"
"103173","4","4","-1","-1","48740","1","0"
"103174","4","4","-1","-1","49685","1","0"
"103175","4","4","-1","1","49995","3","0"
"103176","4","4","-1","1","45661","3","0"
"103177","4","4","-1","1","45884","3","0"
"103178","4","4","-1","1","46953","3","0"
"103179","4","4","-1","1","48053","5","0"
"103180","4","4","-1","1","50001","5","0"
"103181","4","4","-1","1","49999","5","0"
"103182","4","4","-1","1","46351","5","0"
"103183","4","4","-1","1","48361","6","0"
"103184","4","4","-1","1","47047","6","0"
"103185","4","4","-1","1","47415","6","0"
"103186","4","4","-1","1","48291","6","0"
"103187","4","4","-1","6","50002","7","0"
"103188","4","4","-1","6","49996","7","0"
"103189","4","4","-1","6","46359","7","0"
"103190","4","4","-1","6","45660","7","0"
"103191","4","4","-1","1","44735","8","0"
"103192","4","4","-1","1","47417","8","0"
"103193","4","4","-1","1","29863","8","0"
"103194","4","4","-1","1","45332","8","0"
"103195","4","4","-1","6","48348","9","0"
"103196","4","4","-1","6","48662","9","0"
"103197","4","4","-1","6","48664","9","0"
"103198","4","4","-1","6","29859","9","0"
"103199","4","4","-1","1","49998","10","0"
"103200","4","4","-1","1","48036","10","0"
"103201","4","4","-1","1","45659","10","0"
"103202","4","4","-1","1","45685","10","0"
"103203","4","2","-1","8","45434","1","0"
"103204","4","2","-1","8","45663","1","0"
"103205","4","2","-1","8","48262","1","0"
"103206","4","2","-1","8","48261","1","0"
"103207","4","2","-1","8","46938","3","0"
"103208","4","2","-1","8","45752","3","0"
"103209","4","2","-1","8","45816","3","0"
"103210","4","2","-1","8","45758","3","0"
"103211","4","2","-1","8","46352","5","0"
"103212","4","2","-1","8","45425","5","0"
"103213","4","2","-1","8","45662","5","0"
"103214","4","2","-1","8","46945","5","0"
"103215","4","2","-1","8","45730","6","0"
"103216","4","2","-1","8","45264","6","0"
"103217","4","2","-1","8","48483","6","0"
"103218","4","2","-1","8","42636","6","0"
"103219","4","2","-1","8","46937","7","0"
"103220","4","2","-1","8","45227","7","0"
"103221","4","2","-1","8","45724","7","0"
"103222","4","2","-1","8","48449","7","0"
"103223","4","2","-1","5","45800","8","0"
"103224","4","2","-1","5","45326","8","0"
"103225","4","2","-1","8","45729","8","0"
"103226","4","2","-1","5","45352","8","0"
"103227","4","2","-1","8","45288","9","0"
"103228","4","2","-1","8","45775","9","0"
"103229","4","2","-1","8","45401","9","0"
"103230","4","2","-1","8","47411","9","0"
"103231","4","2","-1","8","46941","10","0"
"103232","4","2","-1","8","46940","10","0"
"103233","4","2","-1","8","45707","10","0"
"103234","4","2","-1","8","45718","10","0"
"103235","4","3","-1","5","45680","1","0"
"103236","4","3","-1","5","45669","1","0"
"103237","4","3","-1","5","47951","1","0"
"103238","4","3","-1","5","46894","1","0"
"103239","4","3","-1","5","41149","3","0"
"103240","4","3","-1","5","45735","3","0"
"103241","4","3","-1","5","45731","3","0"
"103242","4","3","-1","5","45757","3","0"
"103243","4","3","-1","5","45678","5","0"
"103244","4","3","-1","5","45668","5","0"
"103245","4","3","-1","5","46880","5","0"
"103246","4","3","-1","5","46891","5","0"
"103247","4","3","-1","5","45763","6","0"
"103248","4","3","-1","5","45277","6","0"
"103249","4","3","-1","5","48490","6","0"
"103250","4","3","-1","5","46052","6","0"
"103251","4","3","-1","5","46895","7","0"
"103252","4","3","-1","5","41148","7","0"
"103253","4","3","-1","5","45229","7","0"
"103254","4","3","-1","5","47778","7","0"
"103255","4","3","-1","5","45278","8","0"
"103256","4","3","-1","5","45733","8","0"
"103257","4","3","-1","5","45845","8","0"
"103258","4","3","-1","5","46053","8","0"
"103259","4","3","-1","5","45762","9","0"
"103260","4","3","-1","5","45399","9","0"
"103261","4","3","-1","5","45403","9","0"
"103262","4","3","-1","5","47405","9","0"
"103263","4","3","-1","5","45670","10","0"
"103264","4","3","-1","5","46883","10","0"
"103265","4","3","-1","5","46892","10","0"
"103266","4","3","-1","5","41145","10","0"
"103267","4","4","-1","4","43889","1","0"
"103268","4","4","-1","4","46205","1","0"
"103269","4","4","-1","4","49684","1","0"
"103270","4","4","-1","4","45684","1","0"
"103271","4","4","-1","6","46865","3","0"
"103272","4","4","-1","6","45759","3","0"
"103273","4","4","-1","6","45212","3","0"
"103274","4","4","-1","6","45760","3","0"
"103275","4","4","-1","1","39659","5","0"
"103276","4","4","-1","1","45658","5","0"
"103277","4","4","-1","1","46350","5","0"
"103278","4","4","-1","1","45683","5","0"
"103279","4","4","-1","6","45243","6","0"
"103280","4","4","-1","6","45299","6","0"
"103281","4","4","-1","6","45298","6","0"
"103282","4","4","-1","6","44866","6","0"
"103283","4","4","-1","6","45686","7","0"
"103284","4","4","-1","6","46951","7","0"
"103285","4","4","-1","6","46866","7","0"
"103286","4","4","-1","6","40487","7","0"
"103287","4","4","-1","1","45349","8","0"
"103288","4","4","-1","1","45324","8","0"
"103289","4","4","-1","1","45287","8","0"
"103290","4","4","-1","1","48472","8","0"
"103291","4","4","-1","1","45748","9","0"
"103292","4","4","-1","1","45741","9","0"
"103293","4","4","-1","1","45289","9","0"
"103294","4","4","-1","1","45347","9","0"
"103295","4","4","-1","1","46357","10","0"
"103296","4","4","-1","1","46949","10","0"
"103297","4","4","-1","1","46868","10","0"
"103298","4","4","-1","1","46487","10","0"
"103299","4","4","-1","4","46358","1","0"
"103300","4","4","-1","1","47759","1","0"
"103301","4","4","-1","1","49686","1","0"
"103302","4","4","-1","4","45843","1","0"
"103303","4","4","-1","6","45413","3","0"
"103304","4","4","-1","6","45407","3","0"
"103305","4","4","-1","1","45970","3","0"
"103306","4","4","-1","6","46012","3","0"
"103307","4","4","-1","1","47949","5","0"
"103308","4","4","-1","1","46867","5","0"
"103309","4","4","-1","1","45222","5","0"
"103310","4","4","-1","1","45311","5","0"
"103311","4","4","-1","6","42651","6","0"
"103312","4","4","-1","6","48477","6","0"
"103313","4","4","-1","6","46042","6","0"
"103314","4","4","-1","6","46039","6","0"
"103315","4","4","-1","1","45334","7","0"
"103316","4","4","-1","1","46488","7","0"
"103317","4","4","-1","6","48470","7","0"
"103318","4","4","-1","1","45220","7","0"
"103319","4","4","-1","1","46044","8","0"
"103320","4","4","-1","1","46041","8","0"
"103321","4","4","-1","1","45785","8","0"
"103322","4","4","-1","1","44966","8","0"
"103323","4","4","-1","6","45404","9","0"
"103324","4","4","-1","6","45402","9","0"
"103325","4","4","-1","6","47092","9","0"
"103326","4","4","-1","6","47416","9","0"
"103327","4","4","-1","1","45715","10","0"
"103328","4","4","-1","1","45728","10","0"
"103329","4","4","-1","1","46076","10","0"
"103330","4","4","-1","1","46079","10","0"
"103331","4","0","-1","3","6494","2","0"
"103332","4","0","-1","4","39214","2","0"
"103333","4","0","-1","3","45351","2","0"
"103334","4","0","-1","3","48511","2","0"
"103335","4","0","-1","3","63958","11","0"
"103336","4","0","-1","3","39126","11","0"
"103337","4","0","-1","3","31616","11","0"
"103338","4","0","-1","4","39123","11","0"
"103339","4","0","-1","3","31655","11","0"
"103340","4","0","-1","3","45948","11","0"
"103341","4","1","-1","7","48868","16","0"
"103342","4","1","-1","7","48871","16","0"
"103343","4","1","-1","7","27088","16","0"
"103344","4","1","-1","7","48869","16","0"
"103345","4","0","-1","3","48507","2","0"
"103346","4","0","-1","3","48509","2","0"
"103347","4","0","-1","3","48512","2","0"
"103348","4","0","-1","3","39162","2","0"
"103349","4","0","-1","4","44358","11","0"
"103350","4","0","-1","5","39129","11","0"
"103351","4","0","-1","5","45362","11","0"
"103352","4","0","-1","5","31800","11","0"
"103353","4","0","-1","5","44357","11","0"
"103354","4","0","-1","4","44841","11","0"
"103355","4","1","-1","7","48870","16","0"
"103356","4","1","-1","7","45476","16","0"
"103357","4","1","-1","7","45886","16","0"
"103358","4","1","-1","7","45885","16","0"
"103359","4","0","-1","3","4841","2","0"
"103360","4","0","-1","4","39212","2","0"
"103361","4","0","-1","3","31899","2","0"
"103362","4","0","-1","3","39210","2","0"
"103363","4","0","-1","5","49005","11","0"
"103364","4","0","-1","5","43095","11","0"
"103365","4","0","-1","4","33534","11","0"
"103366","4","0","-1","5","26537","11","0"
"103367","4","0","-1","5","35472","11","0"
"103368","4","0","-1","5","39120","11","0"
"103369","4","1","-1","7","46490","16","0"
"103370","4","1","-1","7","46124","16","0"
"103371","4","1","-1","7","47249","16","0"
"103372","4","1","-1","7","47252","16","0"
"103373","4","0","-1","4","9852","2","0"
"103374","4","0","-1","4","31889","2","0"
"103375","4","0","-1","4","34204","2","0"
"103376","4","0","-1","4","33906","2","0"
"103377","4","0","-1","3","28733","11","0"
"103378","4","0","-1","3","31908","11","0"
"103379","4","0","-1","3","24646","11","0"
"103380","4","0","-1","3","31657","11","0"
"103381","4","0","-1","3","31905","11","0"
"103382","4","0","-1","3","33864","11","0"
"103383","4","1","-1","7","46123","16","0"
"103384","4","1","-1","7","46125","16","0"
"103385","4","1","-1","7","46812","16","0"
"103386","4","1","-1","7","43292","16","0"
"103387","4","0","-1","4","43599","2","0"
"103388","4","0","-1","4","46805","2","0"
"103389","4","0","-1","-1","43701","2","0"
"103390","4","0","-1","4","35358","2","0"
"103391","4","0","-1","3","9847","11","0"
"103392","4","0","-1","4","9834","11","0"
"103393","4","0","-1","3","33728","11","0"
"103394","4","0","-1","3","26001","11","0"
"103395","4","0","-1","4","9846","11","0"
"103396","4","0","-1","3","44086","11","0"
"103397","4","1","-1","7","47589","16","0"
"103398","4","1","-1","7","45480","16","0"
"103399","4","1","-1","7","46126","16","0"
"103400","4","1","-1","7","43597","16","0"
"103401","4","0","-1","3","23171","23","0"
"103402","4","0","-1","3","39505","23","0"
"103403","4","0","-1","3","48894","23","0"
"103404","4","0","-1","3","48895","23","0"
"103405","4","0","-1","3","39420","23","0"
"103406","4","0","-1","3","45211","23","0"
"103407","4","0","-1","3","41453","23","0"
"103408","4","0","-1","3","45275","23","0"
"103409","4","6","-1","6","40867","14","4"
"103410","4","6","-1","6","49154","14","4"
"103411","4","6","-1","6","49153","14","4"
"103412","4","6","-1","6","49155","14","4"
"103413","4","6","-1","6","48907","14","4"
"103414","4","6","-1","6","48906","14","4"
"103415","4","6","-1","6","45204","14","4"
"103416","4","6","-1","6","45653","14","4"
"103417","4","6","-1","6","42376","14","4"
"103418","4","6","-1","6","44863","14","4"
"103419","4","6","-1","6","44865","14","4"
"103420","4","6","-1","6","44869","14","4"
"103421","2","0","-1","1","49150","13","1"
"103422","2","0","-1","1","49152","13","1"
"103423","2","0","-1","1","46962","13","1"
"103424","2","0","-1","1","44959","13","3"
"103425","2","0","-1","1","44960","13","1"
"103426","2","0","-1","1","46999","13","1"
"103427","2","0","-1","1","41630","13","1"
"103428","2","0","-1","1","41559","13","1"
"103429","2","0","-1","1","42177","13","1"
"103430","2","1","-1","1","41560","17","1"
"103431","2","1","-1","1","49149","17","1"
"103432","2","1","-1","1","47732","17","1"
"103433","2","1","-1","1","47771","17","1"
"103434","2","2","-1","1","41875","15","0"
"103435","2","2","-1","1","48902","15","0"
"103436","2","2","-1","1","35450","15","0"
"103437","2","2","-1","1","48294","15","0"
"103438","2","3","-1","1","49393","26","0"
"103439","2","3","-1","1","48183","26","0"
"103440","2","3","-1","1","44962","26","0"
"103441","2","3","-1","1","42178","26","0"
"103442","2","4","-1","1","41873","21","3"
"103443","2","4","-1","1","48029","21","3"
"103444","2","4","-1","1","47992","21","3"
"103445","2","4","-1","1","48908","21","3"
"103446","2","4","-1","1","49136","21","3"
"103447","2","4","-1","1","49135","21","3"
"103448","2","4","-1","1","49146","21","3"
"103449","2","4","-1","1","45365","21","3"
"103450","2","4","-1","1","47606","21","3"
"103451","2","4","-1","1","47740","21","3"
"103452","2","4","-1","1","49111","21","3"
"103453","2","4","-1","1","47438","21","3"
"103454","2","5","-1","1","29698","17","1"
"103455","2","5","-1","1","49993","17","1"
"103456","2","5","-1","1","47742","17","1"
"103457","2","5","-1","1","45350","17","1"
"103458","2","6","-1","1","47996","17","1"
"103459","2","6","-1","1","49142","17","1"
"103460","2","6","-1","1","40368","17","1"
"103461","2","6","-1","1","45318","17","1"
"103462","2","6","-1","1","41562","17","1"
"103463","2","6","-1","1","40366","17","1"
"103464","2","7","-1","1","41867","21","3"
"103465","2","7","-1","1","45479","21","3"
"103466","2","7","-1","1","45481","21","3"
"103467","2","7","-1","1","35152","21","3"
"103468","2","7","-1","1","30606","21","3"
"103469","2","7","-1","1","420106","21","3"
"103470","2","7","-1","1","421039","21","3"
"103471","2","7","-1","1","420108","21","3"
"103472","2","7","-1","1","421042","21","3"
"103473","2","7","-1","1","48078","21","3"
"103474","2","7","-1","1","48079","21","3"
"103475","2","7","-1","1","49143","21","3"
"103476","2","8","-1","1","23875","17","1"
"103477","2","8","-1","1","64030","17","1"
"103478","2","8","-1","1","421007","17","1"
"103479","2","8","-1","1","421009","17","1"
"103480","2","10","-1","2","41895","17","2"
"103481","2","10","-1","2","35632","17","2"
"103482","2","10","-1","2","35631","17","2"
"103483","2","10","-1","2","35634","17","2"
"103484","2","10","-1","2","35633","17","2"
"103485","2","10","-1","2","420603","17","2"
"103486","2","10","-1","2","420604","17","2"
"103487","2","10","-1","2","48030","17","2"
"103488","2","10","-1","2","49132","17","2"
"103489","2","10","-1","2","48290","17","2"
"103490","2","10","-1","2","47994","17","2"
"103491","2","13","-1","1","48028","21","7"
"103492","2","13","-1","1","48002","21","7"
"103493","2","13","-1","1","48038","21","7"
"103494","2","13","-1","1","49139","22","7"
"103495","2","13","-1","1","49145","22","7"
"103496","2","13","-1","1","46967","22","7"
"103497","2","15","-1","1","41872","21","3"
"103498","2","15","-1","1","29097","21","3"
"103499","2","15","-1","1","48026","21","3"
"103500","2","15","-1","1","48031","21","3"
"103501","2","15","-1","1","49970","21","3"
"103502","2","15","-1","1","49971","21","3"
"103503","2","15","-1","1","49141","21","3"
"103504","2","15","-1","1","49147","21","3"
"103505","2","15","-1","1","45487","21","3"
"103506","2","15","-1","1","47733","22","3"
"103507","2","15","-1","1","46973","22","3"
"103508","2","15","-1","1","48888","22","3"
"103509","2","16","-1","1","48035","25","0"
"103510","2","16","-1","1","38679","25","0"
"103511","2","16","-1","1","45738","25","0"
"103512","2","18","-1","2","49138","26","0"
"103513","2","18","-1","2","46964","26","0"
"103514","2","18","-1","2","49114","26","0"
"103515","2","18","-1","2","45491","26","0"
"103516","2","19","-1","2","48040","26","0"
"103517","2","19","-1","2","48042","26","0"
"103518","2","19","-1","2","46606","26","0"
"103519","2","19","-1","2","45357","26","0"
"103520","2","19","-1","2","41668","26","0"
"103521","2","19","-1","2","42181","26","0"
"103522","2","19","-1","2","48216","26","0"
"103523","2","19","-1","2","41367","26","0"
"103524","4","1","-1","7","45781","1","0"
"103525","4","1","-1","7","45702","1","0"
"103526","4","1","-1","7","45674","1","0"
"103527","4","1","-1","7","45449","1","0"
"103528","4","1","-1","7","44978","3","0"
"103529","4","1","-1","7","46876","3","0"
"103530","4","1","-1","7","46926","3","0"
"103531","4","1","-1","7","46928","3","0"
"103532","4","1","-1","7","45771","20","0"
"103533","4","1","-1","7","45677","20","0"
"103534","4","1","-1","7","45119","20","0"
"103535","4","1","-1","7","44979","20","0"
"103536","4","1","-1","7","47425","6","0"
"103537","4","1","-1","7","45241","6","0"
"103538","4","1","-1","7","45242","6","0"
"103539","4","1","-1","7","45356","6","0"
"103540","4","1","-1","7","45675","7","0"
"103541","4","1","-1","7","45122","7","0"
"103542","4","1","-1","7","44976","7","0"
"103543","4","1","-1","7","46872","7","0"
"103544","4","1","-1","7","47423","8","0"
"103545","4","1","-1","7","47427","8","0"
"103546","4","1","-1","7","45737","8","0"
"103547","4","1","-1","7","45742","8","0"
"103548","4","1","-1","7","45292","9","0"
"103549","4","1","-1","7","45359","9","0"
"103550","4","1","-1","7","45400","9","0"
"103551","4","1","-1","7","47413","9","0"
"103552","4","1","-1","7","45673","10","0"
"103553","4","1","-1","7","45121","10","0"
"103554","4","1","-1","7","44977","10","0"
"103555","4","1","-1","7","48285","10","0"
"103556","4","2","-1","8","47825","1","0"
"103557","4","2","-1","8","45721","1","0"
"103558","4","2","-1","8","45998","1","0"
"103559","4","2","-1","8","45959","1","0"
"103560","4","2","-1","8","45773","3","0"
"103561","4","2","-1","8","45774","3","0"
"103562","4","2","-1","8","46110","3","0"
"103563","4","2","-1","8","45996","3","0"
"103564","4","2","-1","8","46939","20","0"
"103565","4","2","-1","8","45755","20","0"
"103566","4","2","-1","8","45327","20","0"
"103567","4","2","-1","8","48446","20","0"
"103568","4","2","-1","8","46058","6","0"
"103569","4","2","-1","8","46054","6","0"
"103570","4","2","-1","8","44829","6","0"
"103571","4","2","-1","8","46105","6","0"
"103572","4","2","-1","8","48456","7","0"
"103573","4","2","-1","8","48454","7","0"
"103574","4","2","-1","8","48486","7","0"
"103575","4","2","-1","8","46106","7","0"
"103576","4","2","-1","8","46059","8","0"
"103577","4","2","-1","8","46056","8","0"
"103578","4","2","-1","8","44830","8","0"
"103579","4","2","-1","8","45915","8","0"
"103580","4","2","-1","8","46057","9","0"
"103581","4","2","-1","8","44831","9","0"
"103582","4","2","-1","8","45022","9","0"
"103583","4","2","-1","8","43584","9","0"
"103584","4","2","-1","8","48452","10","0"
"103585","4","2","-1","8","47171","10","0"
"103586","4","2","-1","8","48451","10","0"
"103587","4","2","-1","8","45993","10","0"
"103588","4","3","-1","5","41147","1","0"
"103589","4","3","-1","5","45764","1","0"
"103590","4","3","-1","5","45713","1","0"
"103591","4","3","-1","5","45965","1","0"
"103592","4","3","-1","5","45408","3","0"
"103593","4","3","-1","5","45967","3","0"
"103594","4","3","-1","5","46023","3","0"
"103595","4","3","-1","5","43752","3","0"
"103596","4","3","-1","5","41144","20","0"
"103597","4","3","-1","5","45767","20","0"
"103598","4","3","-1","5","45355","20","0"
"103599","4","3","-1","5","45283","20","0"
"103600","4","3","-1","5","46048","6","0"
"103601","4","3","-1","5","44836","6","0"
"103602","4","3","-1","5","46089","6","0"
"103603","4","3","-1","5","46090","6","0"
"103604","4","3","-1","8","48468","7","0"
"103605","4","3","-1","5","48493","7","0"
"103606","4","3","-1","5","48492","7","0"
"103607","4","3","-1","5","46092","7","0"
