"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"99707","4","2","-1","8","46941","10","0"
"99708","4","2","-1","8","46940","10","0"
"99709","4","2","-1","8","45707","10","0"
"99710","4","2","-1","8","45718","10","0"
"99711","4","3","-1","5","45680","1","0"
"99712","4","3","-1","5","45669","1","0"
"99713","4","3","-1","5","47951","1","0"
"99714","4","3","-1","5","46894","1","0"
"99715","4","3","-1","5","41149","3","0"
"99716","4","3","-1","5","45735","3","0"
"99717","4","3","-1","5","45731","3","0"
"99718","4","3","-1","5","45757","3","0"
"99719","4","3","-1","5","45678","5","0"
"99720","4","3","-1","5","45668","5","0"
"99721","4","3","-1","5","46880","5","0"
"99722","4","3","-1","5","46891","5","0"
"99723","4","3","-1","5","45763","6","0"
"99724","4","3","-1","5","45277","6","0"
"99725","4","3","-1","5","48490","6","0"
"99726","4","3","-1","5","46052","6","0"
"99727","4","3","-1","5","46895","7","0"
"99728","4","3","-1","5","41148","7","0"
"99729","4","3","-1","5","45229","7","0"
"99730","4","3","-1","5","47778","7","0"
"99731","4","3","-1","5","45278","8","0"
"99732","4","3","-1","5","45733","8","0"
"99733","4","3","-1","5","45845","8","0"
"99734","4","3","-1","5","46053","8","0"
"99735","4","3","-1","5","45762","9","0"
"99736","4","3","-1","5","45399","9","0"
"99737","4","3","-1","5","45403","9","0"
"99738","4","3","-1","5","47405","9","0"
"99739","4","3","-1","5","45670","10","0"
"99740","4","3","-1","5","46883","10","0"
"99741","4","3","-1","5","46892","10","0"
"99742","4","3","-1","5","41145","10","0"
"99743","4","4","-1","4","43889","1","0"
"99744","4","4","-1","6","46205","1","0"
"99745","4","4","-1","6","49684","1","0"
"99746","4","4","-1","4","45684","1","0"
"99747","4","4","-1","6","46865","3","0"
"99748","4","4","-1","6","45759","3","0"
"99749","4","4","-1","6","45212","3","0"
"99750","4","4","-1","6","45760","3","0"
"99751","4","4","-1","1","39659","5","0"
"99752","4","4","-1","1","45658","5","0"
"99753","4","4","-1","1","46350","5","0"
"99754","4","4","-1","1","45683","5","0"
"99755","4","4","-1","6","45243","6","0"
"99756","4","4","-1","6","45299","6","0"
"99757","4","4","-1","6","45298","6","0"
"99758","4","4","-1","6","44866","6","0"
"99759","4","4","-1","1","45686","7","0"
"99760","4","4","-1","6","46951","7","0"
"99761","4","4","-1","6","46866","7","0"
"99762","4","4","-1","6","40487","7","0"
"99763","4","4","-1","1","45349","8","0"
"99764","4","4","-1","1","45324","8","0"
"99765","4","4","-1","1","45287","8","0"
"99766","4","4","-1","1","48472","8","0"
"99767","4","4","-1","1","45748","9","0"
"99768","4","4","-1","1","45741","9","0"
"99769","4","4","-1","1","45289","9","0"
"99770","4","4","-1","1","45347","9","0"
"99771","4","4","-1","1","46357","10","0"
"99772","4","4","-1","1","46949","10","0"
"99773","4","4","-1","1","46868","10","0"
"99774","4","4","-1","1","46487","10","0"
"99775","4","4","-1","6","46358","1","0"
"99776","4","4","-1","6","47759","1","0"
"99777","4","4","-1","1","49686","1","0"
"99778","4","4","-1","1","45843","1","0"
"99779","4","4","-1","1","45413","3","0"
"99780","4","4","-1","1","45407","3","0"
"99781","4","4","-1","1","45970","3","0"
"99782","4","4","-1","1","46012","3","0"
"99783","4","4","-1","1","47949","5","0"
"99784","4","4","-1","1","46867","5","0"
"99785","4","4","-1","1","45222","5","0"
"99786","4","4","-1","1","45311","5","0"
"99787","4","4","-1","6","42651","6","0"
"99788","4","4","-1","6","48477","6","0"
"99789","4","4","-1","6","46042","6","0"
"99790","4","4","-1","6","46039","6","0"
"99791","4","4","-1","1","45334","7","0"
"99792","4","4","-1","1","46488","7","0"
"99793","4","4","-1","6","48470","7","0"
"99794","4","4","-1","1","45220","7","0"
"99795","4","4","-1","1","46044","8","0"
"99796","4","4","-1","1","46041","8","0"
"99797","4","4","-1","1","45785","8","0"
"99798","4","4","-1","1","44966","8","0"
"99799","4","4","-1","6","45404","9","0"
"99800","4","4","-1","6","45402","9","0"
"99801","4","4","-1","6","47092","9","0"
"99802","4","4","-1","6","47416","9","0"
"99803","4","4","-1","1","45715","10","0"
"99804","4","4","-1","1","45728","10","0"
"99805","4","4","-1","1","46076","10","0"
"99806","4","4","-1","1","46079","10","0"
"99807","4","0","-1","4","6494","2","0"
"99808","4","0","-1","4","39214","2","0"
"99809","4","0","-1","3","45351","2","0"
"99810","4","0","-1","4","48511","2","0"
"99811","4","0","-1","3","63958","11","0"
"99812","4","0","-1","3","39126","11","0"
"99813","4","0","-1","3","31616","11","0"
"99814","4","0","-1","3","39123","11","0"
"99815","4","0","-1","3","31655","11","0"
"99816","4","0","-1","3","45948","11","0"
"99817","4","1","-1","7","48868","16","0"
"99818","4","1","-1","7","48871","16","0"
"99819","4","1","-1","7","27088","16","0"
"99820","4","1","-1","7","48869","16","0"
"99821","4","0","-1","3","48507","2","0"
"99822","4","0","-1","3","48509","2","0"
"99823","4","0","-1","3","48512","2","0"
"99824","4","0","-1","3","39162","2","0"
"99825","4","0","-1","5","44358","11","0"
"99826","4","0","-1","5","39129","11","0"
"99827","4","0","-1","5","45362","11","0"
"99828","4","0","-1","5","31800","11","0"
"99829","4","0","-1","5","44357","11","0"
"99830","4","0","-1","5","44841","11","0"
"99831","4","1","-1","7","48870","16","0"
"99832","4","1","-1","7","45476","16","0"
"99833","4","1","-1","7","45886","16","0"
"99834","4","1","-1","7","45885","16","0"
"99835","4","0","-1","4","4841","2","0"
"99836","4","0","-1","4","39212","2","0"
"99837","4","0","-1","3","31899","2","0"
"99838","4","0","-1","3","39210","2","0"
"99839","4","0","-1","5","49005","11","0"
"99840","4","0","-1","5","43095","11","0"
"99841","4","0","-1","4","33534","11","0"
"99842","4","0","-1","5","26537","11","0"
"99843","4","0","-1","5","35472","11","0"
"99844","4","0","-1","5","39120","11","0"
"99845","4","1","-1","7","46490","16","0"
"99846","4","1","-1","7","46124","16","0"
"99847","4","1","-1","7","47249","16","0"
"99848","4","1","-1","7","47252","16","0"
"99849","4","0","-1","3","9852","2","0"
"99850","4","0","-1","3","31889","2","0"
"99851","4","0","-1","4","34204","2","0"
"99852","4","0","-1","4","33906","2","0"
"99853","4","0","-1","3","28733","11","0"
"99854","4","0","-1","3","31908","11","0"
"99855","4","0","-1","3","24646","11","0"
"99856","4","0","-1","3","31657","11","0"
"99857","4","0","-1","3","31905","11","0"
"99858","4","0","-1","3","33864","11","0"
"99859","4","1","-1","7","46123","16","0"
"99860","4","1","-1","7","46125","16","0"
"99861","4","1","-1","7","46812","16","0"
"99862","4","1","-1","7","43292","16","0"
"99863","4","0","-1","4","43599","2","0"
"99864","4","0","-1","4","46805","2","0"
"99865","4","0","-1","-1","43701","2","0"
"99866","4","0","-1","4","35358","2","0"
"99867","4","0","-1","3","9847","11","0"
"99868","4","0","-1","3","9834","11","0"
"99869","4","0","-1","3","33728","11","0"
"99870","4","0","-1","3","26001","11","0"
"99871","4","0","-1","3","9846","11","0"
"99872","4","0","-1","3","44086","11","0"
"99873","4","1","-1","7","47589","16","0"
"99874","4","1","-1","7","45480","16","0"
"99875","4","1","-1","7","46126","16","0"
"99876","4","1","-1","7","43597","16","0"
"99877","4","0","-1","7","23171","23","7"
"99878","4","0","-1","3","39505","23","0"
"99879","4","0","-1","3","48894","23","0"
"99880","4","0","-1","3","48895","23","0"
"99881","4","0","-1","3","39420","23","0"
"99882","4","0","-1","3","45211","23","0"
"99883","4","0","-1","3","41453","23","0"
"99884","4","0","-1","3","45275","23","0"
"99885","4","6","-1","6","40867","14","4"
"99886","4","6","-1","6","49154","14","4"
"99887","4","6","-1","6","49153","14","4"
"99888","4","6","-1","6","49155","14","4"
"99889","4","6","-1","6","48907","14","4"
"99890","4","6","-1","6","48906","14","4"
"99891","4","6","-1","6","45204","14","4"
"99892","4","6","-1","6","45653","14","4"
"99893","4","6","-1","6","42376","14","4"
"99894","4","6","-1","6","44863","14","4"
"99895","4","6","-1","6","44865","14","4"
"99896","4","6","-1","6","44869","14","4"
"99897","2","0","-1","1","49150","13","3"
"99898","2","0","-1","1","49152","13","3"
"99899","2","0","-1","1","46962","13","3"
"99900","2","0","-1","1","44959","13","3"
"99901","2","0","-1","1","44960","13","3"
"99902","2","0","-1","1","46999","13","3"
"99903","2","0","-1","1","41630","13","1"
"99904","2","0","-1","1","41559","13","3"
"99905","2","0","-1","1","42177","13","1"
"99906","2","1","-1","1","41560","17","1"
"99907","2","1","-1","1","49149","17","1"
"99908","2","1","-1","1","47732","17","1"
"99909","2","1","-1","1","47771","17","1"
"99910","2","2","-1","1","41875","15","0"
"99911","2","2","-1","1","48902","15","0"
"99912","2","2","-1","1","35450","15","0"
"99913","2","2","-1","1","48294","15","0"
"99914","2","3","-1","1","49393","26","0"
"99915","2","3","-1","1","48183","26","0"
"99916","2","3","-1","1","44962","26","0"
"99917","2","3","-1","1","42178","26","0"
"99918","2","4","-1","1","41873","21","3"
"99919","2","4","-1","1","48029","21","3"
"99920","2","4","-1","1","47992","21","3"
"99921","2","4","-1","1","48908","21","3"
"99922","2","4","-1","1","49136","21","3"
"99923","2","4","-1","1","49135","21","3"
"99924","2","4","-1","1","49146","21","3"
"99925","2","4","-1","1","45365","21","3"
"99926","2","4","-1","1","47606","21","3"
"99927","2","4","-1","1","47740","21","3"
"99928","2","4","-1","1","49111","21","3"
"99929","2","4","-1","1","47438","21","3"
"99930","2","5","-1","1","29698","17","1"
"99931","2","5","-1","1","49993","17","1"
"99932","2","5","-1","1","47742","17","1"
"99933","2","5","-1","1","45350","17","1"
"99934","2","6","-1","1","47996","17","1"
"99935","2","6","-1","1","49142","17","1"
"99936","2","6","-1","1","40368","17","1"
"99937","2","6","-1","1","45318","17","1"
"99938","2","6","-1","1","41562","17","2"
"99939","2","6","-1","1","40366","17","1"
"99940","2","7","-1","1","41867","21","3"
"99941","2","7","-1","1","45479","21","3"
"99942","2","7","-1","1","45481","21","3"
"99943","2","7","-1","1","35152","21","3"
"99944","2","7","-1","1","30606","21","3"
"99945","2","7","-1","1","420106","21","3"
"99946","2","7","-1","1","421039","21","3"
"99947","2","7","-1","1","420108","21","3"
"99948","2","7","-1","1","421042","21","3"
"99949","2","7","-1","1","48078","21","3"
"99950","2","7","-1","1","48079","21","3"
"99951","2","7","-1","1","49143","21","3"
"99952","2","8","-1","1","23875","17","1"
"99953","2","8","-1","1","64030","17","1"
"99954","2","8","-1","1","421007","17","1"
"99955","2","8","-1","1","421009","17","1"
"99956","2","10","-1","2","41895","17","2"
"99957","2","10","-1","2","35632","17","2"
"99958","2","10","-1","2","35631","17","2"
"99959","2","10","-1","2","35634","17","2"
"99960","2","10","-1","2","35633","17","2"
"99961","2","10","-1","2","420603","17","2"
"99962","2","10","-1","2","420604","17","2"
"99963","2","10","-1","2","48030","17","2"
"99964","2","10","-1","2","49132","17","2"
"99965","2","10","-1","2","48290","17","2"
"99966","2","10","-1","2","47994","17","2"
"99967","2","13","-1","1","48028","21","7"
"99968","2","13","-1","1","48002","21","7"
"99969","2","13","-1","1","48038","21","7"
"99970","2","13","-1","1","49139","22","7"
"99971","2","13","-1","1","49145","22","7"
"99972","2","13","-1","1","46967","22","7"
"99973","2","15","-1","1","41872","21","3"
"99974","2","15","-1","1","29097","21","3"
"99975","2","15","-1","1","48026","21","3"
"99976","2","15","-1","1","48031","21","3"
"99977","2","15","-1","1","49970","21","3"
"99978","2","15","-1","1","49971","21","3"
"99979","2","15","-1","1","49141","21","3"
"99980","2","15","-1","1","49147","21","3"
"99981","2","15","-1","1","45487","21","3"
"99982","2","15","-1","1","47733","22","3"
"99983","2","15","-1","1","46973","22","3"
"99984","2","15","-1","1","48888","22","3"
"99985","2","16","-1","1","48035","25","0"
"99986","2","16","-1","1","38679","25","0"
"99987","2","16","-1","1","45738","25","0"
"99988","2","18","-1","2","49138","26","0"
"99989","2","18","-1","2","46964","26","0"
"99990","2","18","-1","2","49114","26","0"
"99991","2","18","-1","2","45491","26","0"
"99992","2","19","-1","2","48040","26","0"
"99993","2","19","-1","2","48042","26","0"
"99994","2","19","-1","2","46606","26","0"
"99995","2","19","-1","2","45357","26","0"
"99996","2","19","-1","2","41668","26","0"
"99997","2","19","-1","2","42181","26","0"
"99998","2","19","-1","2","48216","26","0"
"99999","2","19","-1","2","41367","26","0"
