"ID","ClassID","SubclassID","Sound_Override_Subclassid","Material","DisplayInfoID","InventoryType","SheatheType"
"920383","4","4","-1","1","46079","10","0"
"920384","4","0","-1","4","6494","2","0"
"920385","4","0","-1","4","39214","2","0"
"920386","4","0","-1","3","45351","2","0"
"920387","4","0","-1","3","48511","2","0"
"920388","4","0","-1","3","63958","11","0"
"920389","4","0","-1","3","39126","11","0"
"920390","4","0","-1","3","31616","11","0"
"920391","4","0","-1","3","39123","11","0"
"920392","4","0","-1","3","31655","11","0"
"920393","4","0","-1","3","45948","11","0"
"920394","4","1","-1","7","48868","16","0"
"920395","4","1","-1","7","48871","16","0"
"920396","4","1","-1","7","27088","16","0"
"920397","4","1","-1","7","48869","16","0"
"920398","4","0","-1","3","48507","2","0"
"920399","4","0","-1","3","48509","2","0"
"920400","4","0","-1","3","48512","2","0"
"920401","4","0","-1","3","39162","2","0"
"920402","4","0","-1","5","44358","11","0"
"920403","4","0","-1","5","39129","11","0"
"920404","4","0","-1","5","45362","11","0"
"920405","4","0","-1","5","31800","11","0"
"920406","4","0","-1","5","44357","11","0"
"920407","4","0","-1","5","44841","11","0"
"920408","4","1","-1","7","48870","16","0"
"920409","4","1","-1","7","45476","16","0"
"920410","4","1","-1","7","45886","16","0"
"920411","4","1","-1","7","45885","16","0"
"920412","4","0","-1","3","4841","2","0"
"920413","4","0","-1","4","39212","2","0"
"920414","4","0","-1","3","31899","2","0"
"920415","4","0","-1","3","39210","2","0"
"920416","4","0","-1","5","49005","11","0"
"920417","4","0","-1","5","43095","11","0"
"920418","4","0","-1","4","33534","11","0"
"920419","4","0","-1","5","26537","11","0"
"920420","4","0","-1","5","35472","11","0"
"920421","4","0","-1","5","39120","11","0"
"920422","4","1","-1","7","46490","16","0"
"920423","4","1","-1","7","46124","16","0"
"920424","4","1","-1","7","47249","16","0"
"920425","4","1","-1","7","47252","16","0"
"920426","4","0","-1","3","9852","2","0"
"920427","4","0","-1","4","31889","2","0"
"920428","4","0","-1","4","34204","2","0"
"920429","4","0","-1","4","33906","2","0"
"920430","4","0","-1","3","28733","11","0"
"920431","4","0","-1","3","31908","11","0"
"920432","4","0","-1","3","24646","11","0"
"920433","4","0","-1","3","31657","11","0"
"920434","4","0","-1","3","31905","11","0"
"920435","4","0","-1","3","33864","11","0"
"920436","4","1","-1","7","46123","16","0"
"920437","4","1","-1","7","46125","16","0"
"920438","4","1","-1","7","46812","16","0"
"920439","4","1","-1","7","43292","16","0"
"920440","4","0","-1","4","43599","2","0"
"920441","4","0","-1","4","46805","2","0"
"920442","4","0","-1","-1","43701","2","0"
"920443","4","0","-1","4","35358","2","0"
"920444","4","0","-1","3","9847","11","0"
"920445","4","0","-1","3","9834","11","0"
"920446","4","0","-1","3","33728","11","0"
"920447","4","0","-1","3","26001","11","0"
"920448","4","0","-1","3","9846","11","0"
"920449","4","0","-1","3","44086","11","0"
"920450","4","1","-1","7","47589","16","0"
"920451","4","1","-1","7","45480","16","0"
"920452","4","1","-1","7","46126","16","0"
"920453","4","1","-1","7","43597","16","0"
"920454","4","0","-1","7","23171","23","7"
"920455","4","0","-1","3","39505","23","0"
"920456","4","0","-1","3","48894","23","0"
"920457","4","0","-1","3","48895","23","0"
"920458","4","0","-1","3","39420","23","0"
"920459","4","0","-1","3","45211","23","0"
"920460","4","0","-1","3","41453","23","0"
"920461","4","0","-1","3","45275","23","0"
"920462","4","6","-1","6","40867","14","4"
"920463","4","6","-1","6","49154","14","4"
"920464","4","6","-1","6","49153","14","4"
"920465","4","6","-1","6","49155","14","4"
"920466","4","6","-1","6","48907","14","4"
"920467","4","6","-1","6","48906","14","4"
"920468","4","6","-1","6","45204","14","4"
"920469","4","6","-1","6","45653","14","4"
"920470","4","6","-1","6","42376","14","4"
"920471","4","6","-1","6","44863","14","4"
"920472","4","6","-1","6","44865","14","4"
"920473","4","6","-1","6","44869","14","4"
"920474","2","0","-1","1","49150","13","3"
"920475","2","0","-1","1","49152","13","3"
"920476","2","0","-1","1","46962","13","1"
"920477","2","0","-1","1","44959","13","3"
"920478","2","0","-1","1","44960","13","3"
"920479","2","0","-1","1","46999","13","3"
"920480","2","0","-1","1","41630","13","1"
"920481","2","0","-1","1","41559","13","3"
"920482","2","0","-1","1","42177","13","1"
"920483","2","1","-1","1","41560","17","1"
"920484","2","1","-1","1","49149","17","1"
"920485","2","1","-1","1","47732","17","1"
"920486","2","1","-1","1","47771","17","1"
"920487","2","2","-1","1","41875","15","0"
"920488","2","2","-1","1","48902","15","0"
"920489","2","2","-1","1","35450","15","0"
"920490","2","2","-1","1","48294","15","0"
"920491","2","3","-1","1","49393","26","0"
"920492","2","3","-1","1","48183","26","0"
"920493","2","3","-1","1","44962","26","0"
"920494","2","3","-1","1","42178","26","0"
"920495","2","4","-1","1","41873","21","3"
"920496","2","4","-1","1","48029","21","3"
"920497","2","4","-1","1","47992","21","3"
"920498","2","4","-1","1","48908","21","3"
"920499","2","4","-1","1","49136","21","3"
"920500","2","4","-1","1","49135","21","3"
"920501","2","4","-1","1","49146","21","3"
"920502","2","4","-1","1","45365","21","3"
"920503","2","4","-1","1","47606","21","3"
"920504","2","4","-1","1","47740","21","3"
"920505","2","4","-1","1","49111","21","3"
"920506","2","4","-1","1","47438","21","3"
"920507","2","5","-1","1","29698","17","1"
"920508","2","5","-1","1","49993","17","1"
"920509","2","5","-1","1","47742","17","1"
"920510","2","5","-1","1","45350","17","1"
"920511","2","6","-1","1","47996","17","1"
"920512","2","6","-1","1","49142","17","1"
"920513","2","6","-1","1","40368","17","1"
"920514","2","6","-1","1","45318","17","1"
"920515","2","6","-1","1","41562","17","2"
"920516","2","6","-1","1","40366","17","1"
"920517","2","7","-1","1","41867","21","3"
"920518","2","7","-1","1","45479","21","3"
"920519","2","7","-1","1","45481","21","3"
"920520","2","7","-1","1","35152","21","3"
"920521","2","7","-1","1","30606","21","3"
"920522","2","7","-1","1","420106","21","3"
"920523","2","7","-1","1","421039","21","3"
"920524","2","7","-1","1","420108","21","3"
"920525","2","7","-1","1","421042","21","3"
"920526","2","7","-1","1","48078","21","3"
"920527","2","7","-1","1","48079","21","3"
"920528","2","7","-1","1","49143","21","3"
"920529","2","8","-1","1","23875","17","1"
"920530","2","8","-1","1","64030","17","1"
"920531","2","8","-1","1","421007","17","1"
"920532","2","8","-1","1","421009","17","1"
"920533","2","10","-1","2","41895","17","2"
"920534","2","10","-1","2","35632","17","2"
"920535","2","10","-1","2","35631","17","2"
"920536","2","10","-1","2","35634","17","2"
"920537","2","10","-1","2","35633","17","2"
"920538","2","10","-1","2","420603","17","2"
"920539","2","10","-1","2","420604","17","2"
"920540","2","10","-1","2","48030","17","2"
"920541","2","10","-1","2","49132","17","2"
"920542","2","10","-1","2","48290","17","2"
"920543","2","10","-1","2","47994","17","2"
"920544","2","13","-1","1","48028","21","7"
"920545","2","13","-1","1","48002","21","7"
"920546","2","13","-1","1","48038","21","7"
"920547","2","13","-1","1","49139","22","7"
"920548","2","13","-1","1","49145","22","7"
"920549","2","13","-1","1","46967","22","7"
"920550","2","15","-1","1","41872","21","3"
"920551","2","15","-1","1","29097","21","3"
"920552","2","15","-1","1","48026","21","3"
"920553","2","15","-1","1","48031","21","3"
"920554","2","15","-1","1","49970","21","3"
"920555","2","15","-1","1","49971","21","3"
"920556","2","15","-1","1","49141","21","3"
"920557","2","15","-1","1","49147","21","3"
"920558","2","15","-1","1","45487","21","3"
"920559","2","15","-1","1","47733","22","3"
"920560","2","15","-1","1","46973","22","3"
"920561","2","15","-1","1","48888","22","3"
"920562","2","16","-1","1","48035","25","0"
"920563","2","16","-1","1","38679","25","0"
"920564","2","16","-1","1","45738","25","0"
"920565","2","18","-1","2","49138","26","0"
"920566","2","18","-1","2","46964","26","0"
"920567","2","18","-1","2","49114","26","0"
"920568","2","18","-1","2","45491","26","0"
"920569","2","19","-1","2","48040","26","0"
"920570","2","19","-1","2","48042","26","0"
"920571","2","19","-1","2","46606","26","0"
"920572","2","19","-1","2","45357","26","0"
"920573","2","19","-1","2","41668","26","0"
"920574","2","19","-1","2","42181","26","0"
"920575","2","19","-1","2","48216","26","0"
"920576","2","19","-1","2","41367","26","0"
"920577","2","5","-1","1","39584","17","1"
"920578","2","5","-1","1","41558","17","1"
"920579","2","6","-1","1","42086","17","1"
"920580","2","6","-1","1","42906","17","1"
"920581","2","6","-1","1","35259","17","1"
"920582","2","10","-1","2","49148","17","2"
"920583","2","10","-1","2","45205","17","2"
"920584","2","10","-1","2","45161","17","2"
"920585","2","5","-1","1","43531","17","1"
"920586","2","5","-1","1","39583","17","1"
"920587","2","6","-1","1","31761","17","1"
"920588","2","6","-1","1","31766","17","1"
"920589","2","6","-1","1","34250","17","2"
"920590","2","10","-1","2","47744","17","2"
"920591","2","10","-1","2","47743","17","2"
"920592","2","10","-1","2","48935","17","2"
